schema	table	field	classification	subject	source	purpose	lawful_basis	readers	writers	protection	retention	deletion_hold_behavior	processor	location_transfer	owner
app	sessions	mfa_verified_at	restricted_authentication	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	sessions	last_seen_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	account_security	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	kredit	configured_region;transfer_assessment_required_for_external_processor	Security Engineering Lead
app	settlement_events	id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	settlement_events	payment_id	restricted_financial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	settlement_events	supplier_organization_id	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	settlement_events	provider	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	settlement_events	provider_settlement_reference	restricted_financial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	settlement_events	gross_amount_kobo	restricted_financial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	settlement_events	fee_amount_kobo	restricted_financial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	settlement_events	net_amount_kobo	restricted_financial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	settlement_events	state	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
app	settlement_events	expected_at	confidential_commercial	business_or_transaction	application_or_authorized_provider	operate_trade_credit_service	pending_legal_approval	tenant_scoped_application;authorized_operations	validated_application_command;authorized_worker	database_encryption;rls;access_audit	environment_retention_register_pending_legal_approval	delete_or_pseudonymize_after_approved_request_and_retention_expiry	approved_provider_if_configured	configured_region;transfer_assessment_required_for_external_processor	Domain Engineering Lead
